models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.3672,0.7626089973238062,0.0242833881455659,0.3743926813158342,3.1185518895984594,0.8284263803849956,0.763395827488257,0.112667695,0.000254872633377,,avg_probs,102228152,88--89--90--92,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--86--87,0.33124,0.806884571579848,0.084278395485375,0.3421055739949069,3.3428158150024965,0.8131102768020911,0.7176423004279153,0.09437681,0.000290863434202,,no_avg,178196664,83--84--86--87,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--86--87,0.4049,0.7289053824081912,0.0227324189132452,0.4169619741474203,2.813445094282624,0.8208281877532906,0.7836515103415794,917.78296,0.0002787776174955,,avg_logits,178196664,83--84--86--87,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--86--87,0.40896,0.7361019616570218,0.0580677294337004,0.4187940997633056,2.8490437651221514,0.813750612101064,0.7699455209512286,0.09437681,0.0002200808085035,,avg_probs,178196664,83--84--86--87,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--80--81--82,0.001065,0.9990001233335654,9.575431307777764e-05,8.996562426738501e-06,6.907816958055496,0.5130069852940687,0.001197371407147,1.1141546e-07,1.1246789090313404e-10,,no_avg,244403384,78--80--81--82,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--80--81--82,0.001,0.9990000397670882,1.6283524222671965e-05,2.0029242694333727e-06,6.9077751797294615,0.4424308308308308,0.0008797100951336,0.11145751,2.8902193138780063e-11,,avg_logits,244403384,78--80--81--82,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--80--81--82,0.001,0.9990000397725666,1.6258494928479174e-05,2.002643489406016e-06,6.907775182609558,0.441207007007007,0.0008788152845397,1.1141546e-07,2.890630443341813e-11,,avg_probs,244403384,78--80--81--82,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.312645,0.8460085330390867,0.1552824882064759,0.3181674379664658,3.676228434327003,0.8127498249168292,0.7045622109681803,0.11382528,0.0003382286668056,,no_avg,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.37236,0.7632567248050797,0.0718383247731626,0.3785735372285261,3.0862596615946423,0.8258222238648415,0.7677835176952974,1183.1025,0.0003195985045749,,avg_logits,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.36978,0.7606395771544519,0.022875631326884,0.3756196139879413,3.113094823307855,0.8281170492324379,0.7650461793456553,0.11382528,0.0002528596960473,,avg_probs,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.31293,0.8187383739567575,0.066018713637907,0.3246368158708743,3.4210057112133083,0.8106278349022331,0.7022855419482108,0.061571006,0.0002535128951421,,no_avg,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.35804,0.7719647332359535,0.0214414707407355,0.3725143560531611,3.0806850086562885,0.8160275275976372,0.7444857707790342,617.9684,0.0002425243583275,,avg_logits,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.3612,0.7725601154506483,0.0292102466879785,0.3738405232273825,3.0780612918568204,0.8130231067248876,0.7388403637253449,0.061571006,0.0002073346258839,,avg_probs,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.34095,0.7975785073375248,0.080888712561801,0.3502307428040316,3.2710384641599046,0.8145522869802484,0.7280690635963103,0.092920095,0.0002973148439195,,no_avg,178196664,83--85--86--87,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.4141,0.7198526755771073,0.0231614444309473,0.4240044843610193,2.755765030542716,0.823530135187285,0.7917410830672839,916.10895,0.0002870622847694,,avg_logits,178196664,83--85--86--87,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.41612,0.7278884386998642,0.0577614425065368,0.4243977974227534,2.7986502218029146,0.8176848164546631,0.7791938866288889,0.092920095,0.0002276247832924,,avg_probs,178196664,83--85--86--87,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.30952,0.8499254087240784,0.1588023412075824,0.3157405838703304,3.7126130044051857,0.8133513594498827,0.702910568002869,0.114541814,0.0003384192095836,,no_avg,102228152,88--89--91--92,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.36868,0.7678452263078597,0.0755643539055437,0.3761820569345342,3.11767364105532,0.8254876185341375,0.7652047624949283,1186.8623,0.0003194776654709,,avg_logits,102228152,88--89--91--92,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.367,0.7640190508972673,0.0221812262707948,0.373824480593899,3.1441050356437725,0.8264158442777139,0.7625317532480335,0.114541814,0.0002525128074921,,avg_probs,102228152,88--89--91--92,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00109,0.9990001218058244,7.624052922241387e-05,8.236376717168343e-06,6.90781622928381,0.5472193136092245,0.0012928040277111,1.11839014e-07,1.1196749950814766e-10,,no_avg,244403384,78--79--80--82,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00116,0.9990000379592884,0.0001456128813698,1.2577674551331855e-05,6.907774284238816,0.361761885166103,0.0008151269869033,0.111946434,2.8083979586313035e-11,,avg_logits,244403384,78--79--80--82,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00114,0.9990000379267728,0.0001256047322973,1.1959164653103187e-05,6.907774267702103,0.3640741673578054,0.0008022277159223,1.11839014e-07,2.8088247006063928e-11,,avg_probs,244403384,78--79--80--82,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.310735,0.8482079606983457,0.1569305519401468,0.3165738431592503,3.689491848024811,0.8126196799235068,0.703012521329815,0.11433457,0.0003380095076863,,no_avg,102228152,88--89--90--91,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.37114,0.7655838854083582,0.0724461728886514,0.3789014424913531,3.094194965687412,0.823105305427397,0.7646351601510786,1183.7231,0.0003191534487996,,avg_logits,102228152,88--89--90--91,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.36824,0.7624570321516282,0.0204729774498939,0.3747679773232791,3.1232153648212413,0.8273046687058841,0.7629313237938147,0.11433457,0.0002522585564292,,avg_probs,102228152,88--89--90--91,4,hom,1,imagenet_c_gaussian_noise_3,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.108635,1.0153309810124371,0.1691068999457976,0.1117058698148593,5.802581331662994,0.7562527663011249,0.3369916180822361,0.110783192010893,0.0001543011262668,,no_avg,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.15736,0.9390836435162914,0.0390669837179841,0.1743518027620332,4.610871765854837,0.766580741882184,0.4652617770921495,8887.386360644037,9.50317095118254e-05,,avg_logits,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.16706,0.9322435870042672,0.0303403218185162,0.187682618160177,4.579168788732029,0.7753667900769096,0.4801880857992181,0.110783192010893,7.121372747182094e-05,,avg_probs,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.3256949999999999,0.8364922313244469,0.1409812170193653,0.3334094668094102,3.643558111562851,0.8142426791967841,0.7153655361066151,0.1332561597561985,0.0003374238933692,,no_avg,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.40276,0.7292488735212874,0.0474961319771548,0.4115193883678887,2.876266217863885,0.8318709612068661,0.7941195679867883,2056.483442474409,0.0003279493504288,,avg_logits,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.39476,0.736550111507298,0.04188809039957,0.4021644966312386,2.9467645631223776,0.8371508903641203,0.7898464490737946,0.1332561597561985,0.000237481768746,,avg_probs,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.59261,0.5366165154173742,0.0705374183426681,0.5931992785689495,1.930564336031104,0.8487173826690055,0.8823999284358034,0.0829129623662798,0.0004091214041531,,no_avg,207251832,19--27--29--38,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.66524,0.4725666345298877,0.1347823814467249,0.6648506481006548,1.6118879545649163,0.8505983947360818,0.9189017139218432,318.6482503316648,0.000378432201866,,avg_logits,207251832,19--27--29--38,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.67208,0.4744317936426644,0.1620036277844885,0.670467313688837,1.566257178543057,0.8510915745096389,0.9200706255387682,0.0829129623662798,0.0003469366671993,,avg_probs,207251832,19--27--29--38,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.309925,0.8232886577384575,0.077903437412568,0.3161496940190593,3.634411305284744,0.8092295691916067,0.6765156342029979,0.1204148882981494,0.0002571467557797,,no_avg,179802822,14--39--73--90,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.41798,0.7254051129342606,0.0732192041327274,0.4292619083868069,2.8544739838893176,0.8202697734793605,0.787757682079064,1579.5041095240351,0.0002240595278368,,avg_logits,179802822,14--39--73--90,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.4265,0.7329774915148451,0.1223374486425358,0.4367458221108676,2.85582692625645,0.8274882504029575,0.7936583830472922,0.1204148882981494,0.00016683558475,,avg_probs,179802822,14--39--73--90,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.58324,0.543099752649761,0.0517289079070872,0.5840171134674075,1.983368776952109,0.8497118554989386,0.8830996665641048,0.0758469794196936,0.0003946066294558,,no_avg,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.65296,0.48776621430288,0.1384524791198565,0.6528500429278746,1.6841292703257498,0.850554124296222,0.9160146063247652,313.19916074269287,0.0003643271571813,,avg_logits,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.66508,0.4862145180849906,0.1669807420751246,0.6635294486350808,1.614245358654511,0.8463044778568695,0.9161099183973488,0.0758469794196936,0.0003377213823171,,avg_probs,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.05741,1.0307821490917353,0.1408536268990632,0.0587213025750324,6.652269572634621,0.6890462022118486,0.1858274747550897,0.0852946151112543,0.0001051591856407,,no_avg,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.09174,0.9731047836942311,0.0066815874003281,0.104343857094223,5.286648302489959,0.7413149767568613,0.3105673867382105,10781.233013956602,2.985125345891646e-05,,avg_logits,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.12098,0.9668111877582948,0.0311686427957425,0.1478086312215027,5.149417780609296,0.7274787509176976,0.2713428543420028,0.0852946151112543,4.118822430735111e-05,,avg_probs,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.565905,0.5730920074344538,0.0889641647529102,0.5672407634534068,2.0906489534525035,0.8446416075723299,0.8715205859525001,0.0910824988695452,0.0004290403394384,,no_avg,212706222,13--23--27--38,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.63246,0.4915518765031436,0.048073877508371,0.6332049159376097,1.682802992328524,0.8536601890472529,0.9116246528416536,760.468562893638,0.0004630668849346,,avg_logits,212706222,13--23--27--38,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.63136,0.5047801332822948,0.1162410883091234,0.6302160089132317,1.728863016238959,0.8564033291324703,0.9113630146787391,0.0910824988695452,0.0003607284545589,,avg_probs,212706222,13--23--27--38,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.550855,0.58381411864291,0.0547843770628343,0.5519215787321197,2.1780738188254896,0.8418641793418095,0.8609244279054006,0.0835839736234918,0.0003954529879799,,no_avg,203262452,19--23--38--40,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.61842,0.5168169371021774,0.1043030366060004,0.6187190724933378,1.8543485505871964,0.8517159530318992,0.905179586374251,325.42133180165416,0.0003637877461684,,avg_logits,203262452,19--23--38--40,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.62144,0.5211261384252911,0.127061267278539,0.6203264654421152,1.830714576505906,0.85264400853976,0.9055788611726384,0.0835839736234918,0.0003327650002333,,avg_probs,203262452,19--23--38--40,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.4459149999999999,0.7027094946825536,0.0856962273231888,0.4498957290370174,2.75529844282142,0.8273710248290296,0.8056444195591885,0.1210864831029462,0.0004032592593185,,no_avg,240883760,10--33--58--75,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.53476,0.5947811271690602,0.0328576954640697,0.5383255522627267,2.145036919064001,0.8454895864743138,0.8706411272102754,1430.8661347497734,0.0004051592527084,,avg_logits,240883760,10--33--58--75,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.52648,0.6118946323553439,0.076871418317191,0.5289237069140899,2.219263315402668,0.8481242013920952,0.8661882289144837,0.1210864831029462,0.0003124443969913,,avg_probs,240883760,10--33--58--75,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.32448,0.8382096793501796,0.142853006286801,0.3325762075204903,3.666679267943225,0.8149743587231599,0.7152635827796692,0.1340180591044031,0.0003378335952665,,no_avg,100951796,6--14--52--92,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.4024,0.7309250166576411,0.0490354869181745,0.4117491266267325,2.892157800089488,0.8305057547951915,0.7926642761920035,2075.332170305192,0.0003280377644308,,avg_logits,100951796,6--14--52--92,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.39544,0.7376961350218774,0.0403995653792662,0.4033705778324364,2.9584589442591183,0.8338366553983374,0.7876271187655435,0.1340180591044031,0.0002373200478118,,avg_probs,100951796,6--14--52--92,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.416895,0.737455065228907,0.1059906881225597,0.4220693329691184,2.96890269461894,0.823872751948131,0.7851463627287301,0.1294876596851142,0.0003962249349079,,no_avg,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.50418,0.6268469478419595,0.0323278246228639,0.5095648611535915,2.305301675863214,0.8415546455175535,0.855494242696583,1626.4605277755193,0.0003945621656428,,avg_logits,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.49716,0.6403393204650715,0.060838405179515,0.5011004687413743,2.376266305040957,0.8422827412627117,0.8496087909399546,0.1294876596851142,0.0002991091722974,,avg_probs,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.421625,0.7323471834317239,0.1027980009412071,0.4262985014673897,2.918949924964652,0.8228129197832923,0.7868262600963905,0.1306184142193167,0.0003967639851296,,no_avg,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.51362,0.6167980583734148,0.0286195579591578,0.5177554461184153,2.238520504119756,0.8415866328935317,0.8593902270674736,1656.3035707441004,0.000395825773661,,avg_logits,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.50372,0.6343833727672366,0.0685546813301873,0.5071545146247355,2.330683806032863,0.8443946434833375,0.8546822309578166,0.1306184142193167,0.0002988001523216,,avg_probs,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_3,ood,,1
