models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.76068,0.3373599435261586,0.0387564724593609,0.7569274435473454,0.9384002256801124,0.8596068171751391,0.9506667256606056,0.044723086,0.0006320060929283,,avg_probs,178196664,83--85--86--87,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.7617400000000001,0.3329471001743105,0.0378788986906223,0.7592522567868013,0.9473402374476194,0.8665445765725686,0.952914193282963,0.04026313,0.0007234247023006,,no_avg,102228152,88--89--91--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.7849,0.3010533305632407,0.0252925248266756,0.7827236900584144,0.8287031586302225,0.8720054155613519,0.9598776089945528,740.93005,0.0007363046170212,,avg_logits,102228152,88--89--91--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.78508,0.3027497529965595,0.0206022255580872,0.782566582334364,0.83110796557327,0.8685644253983733,0.9587112216711862,0.04026313,0.0006932273390702,,avg_probs,102228152,88--89--91--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.7620450000000001,0.3328787334538156,0.0373709827545844,0.759665936344443,0.9474957418170912,0.8663385871788096,0.9529507312114234,0.040459987,0.0007233442156575,,no_avg,102228152,88--90--91--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.7867,0.300685550480154,0.0255743474602699,0.7845692398227186,0.8281884408106923,0.8704072493054509,0.9598495275256628,739.2654,0.0007363177719525,,avg_logits,102228152,88--90--91--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.78592,0.3025337440094869,0.0220043246281147,0.7834296116285645,0.8314870437239956,0.8683562922020232,0.9588988114273108,0.040459987,0.0006929991650395,,avg_probs,102228152,88--90--91--92,4,hom,1,imagenet,ind,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.717065,0.3862383927448088,0.0196778082084655,0.7128745791420841,1.1256560790533514,0.8599105909411819,0.9400616122255872,0.029347733,0.0006406666507245,,no_avg,178196664,83--84--85--86,4,hom,1,imagenet,ind,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.7363,0.3621433873262576,0.0159566108980774,0.7324453244840127,1.0366776476690476,0.8629993988019611,0.9461776069206712,502.2498,0.0006490112282335,,avg_logits,178196664,83--84--85--86,4,hom,1,imagenet,ind,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.7358,0.3642275917766607,0.0270109322093427,0.7314363771402563,1.0408486745838164,0.8623395115061671,0.945499135687868,0.029347733,0.0006186558748595,,avg_probs,178196664,83--84--85--86,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.49575,0.6327881983261827,0.0144469408593326,0.4854981920843588,2.26861422898698,0.8405912544002944,0.8547473405558617,0.04253463,0.0003689973600558,,no_avg,244403384,78--79--81--82,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.53692,0.5934212940103286,0.0445208088628202,0.5273132872640646,2.0677534540522577,0.8443959408929858,0.8748123565862922,1080.5511,0.0003747844311874,,avg_logits,244403384,78--79--81--82,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.53532,0.6008872245743859,0.0745404096876084,0.5243112945517633,2.0986667440271844,0.8446983392218209,0.8736357098329418,0.04253463,0.0003370963968336,,avg_probs,244403384,78--79--81--82,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.7621100000000001,0.3323863888874215,0.0369813209742307,0.7596445738213381,0.9457156703391938,0.8668947831418472,0.9531481371806896,0.03964177,0.0007230342016555,,no_avg,102228152,88--89--90--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.78536,0.300879129757685,0.0248980289295315,0.7830040036882613,0.8291239973920517,0.8714280169821107,0.959868699539335,725.2121,0.0007356886053457,,avg_logits,102228152,88--89--90--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.78568,0.3026550581429901,0.021595186291933,0.7830266350915253,0.832184411406839,0.8679423183476199,0.958728023657902,0.03964177,0.0006933028344064,,avg_probs,102228152,88--89--90--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--89--90--91--92,0.7621100000000001,0.3324208536036147,0.0369508749249763,0.7596491793208492,0.9459096520457672,0.8668065630314038,0.953082174204818,0.04018335,0.0007230266783153,,no_avg,102228152,89--90--91--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--89--90--91--92,0.78652,0.3003978252406455,0.0253889090719819,0.7843632067985712,0.8270820869266645,0.8708052923349217,0.9599342549234856,741.59576,0.000736285757739,,avg_logits,102228152,89--90--91--92,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--89--90--91--92,0.78596,0.3022833390309982,0.0212572973694652,0.7834158820802047,0.8304267944390155,0.8685888794331929,0.9589457977164584,0.04018335,0.0006928890943527,,avg_probs,102228152,89--90--91--92,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.49448,0.6344312820337311,0.0145823600024729,0.484352357308816,2.277637125861996,0.8399192033958094,0.8537640804810087,0.043122247,0.0003671653466881,,no_avg,244403384,79--80--81--82,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.53532,0.594467547651048,0.0443318759775161,0.5260341809078579,2.0727149910649985,0.8447812344699046,0.8745456712682576,1087.8689,0.0003729889576788,,avg_logits,244403384,79--80--81--82,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.53358,0.6020895984179718,0.0748395636066794,0.5229907958437647,2.1043528641806466,0.8449511390463494,0.8731940062083479,0.043122247,0.0003348236787132,,avg_probs,244403384,79--80--81--82,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.49454,0.6334006432554731,0.0129914183343388,0.4841630778902431,2.274620983009304,0.8416146668078524,0.855139185388895,0.04327137,0.0003698971922858,,no_avg,244403384,78--79--80--82,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.53552,0.5936557129817083,0.0420336203346401,0.5258295396719427,2.070284915949826,0.8459026935589745,0.8754057897145648,1095.5359,0.0003757785016205,,avg_logits,244403384,78--79--80--82,4,hom,1,imagenet,ind,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.53424,0.6009471149308739,0.0730948937347531,0.5233366415718479,2.1010286829718456,0.8463596451581092,0.8744412029240168,0.04327137,0.0003374436928424,,avg_probs,244403384,78--79--80--82,4,hom,1,imagenet,ind,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.761655,0.3325798121635782,0.037471111553926,0.7591938896561833,0.9463554486712872,0.8676169520641414,0.9533350458145238,0.040246006,0.0007232576899696,,no_avg,102228152,88--89--90--91,4,hom,1,imagenet,ind,,1
