models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--80--81--82,0.001,0.9990000341574544,1.6647089272737482e-05,1.998680870625387e-06,6.907772360267639,0.3696456456456456,0.0008059139154107,1.14403534e-07,2.9760170022763426e-11,,avg_probs,244403384,78--80--81--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--89--90--91--92,0.04781,1.0737738840941211,0.2167132865826599,0.0457904918670567,6.83946998388405,0.7583148802300832,0.2196309513515487,0.09298408,0.0001387428674206,,no_avg,102228152,89--90--91--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--89--90--91--92,0.06318,1.011009555812477,0.1218992971104383,0.0617284871877756,5.976029564739494,0.7877204340677699,0.3036757692951876,1447.2368,8.469812746625394e-05,,avg_logits,102228152,89--90--91--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--89--90--91--92,0.0621,1.0040358269145755,0.1116378516704588,0.0606046057975496,6.087717522849939,0.7821367055155768,0.3000030964423434,0.09298408,6.900481093907729e-05,,avg_probs,102228152,89--90--91--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.00109,0.999000119839407,6.495088028721512e-05,9.195802479492998e-06,6.9078151504206655,0.5345349422806043,0.0011531433546527,1.1307871e-07,1.1678433567419155e-10,,no_avg,244403384,79--80--81--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.001,0.999000034995572,2.0330004394054392e-05,1.9980818414322253e-06,6.907772751188278,0.2999445445445445,0.0006377472898931,0.11312746,3.197133183197032e-11,,avg_logits,244403384,79--80--81--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.001,0.9990000350305408,2.029147092252968e-05,1.9980818414322253e-06,6.907772769346237,0.3002600600600601,0.0006376222251635,1.1307871e-07,3.1975300879283346e-11,,avg_probs,244403384,79--80--81--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.00105,0.9990001268059872,3.979426502250135e-05,7.324146399862983e-06,6.907818699615001,0.5755217360921426,0.0013283279034314,1.1548703e-07,1.1810481932716943e-10,,no_avg,244403384,78--79--81--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.00094,0.999000040144392,7.822917349636558e-05,3.375883256252427e-06,6.907775385189057,0.4823838663662992,0.001005708649379,0.11555606,3.14790103705942e-11,,avg_logits,244403384,78--79--81--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.00094,0.9990000401906216,7.819238625466826e-05,3.386105294275972e-06,6.9077754095745085,0.4845716675802914,0.0010071113861579,1.1548703e-07,3.148954361154033e-11,,avg_probs,244403384,78--79--81--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.053345,1.073168125368956,0.2199595036852546,0.0520956716812557,6.735454848526718,0.7580234204830829,0.2309132715228135,0.09495877,0.0001461258652852,,no_avg,102228152,88--89--90--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.06792,1.0138249622565647,0.1375456130686402,0.0700811599872269,5.899654980625047,0.7814583407258956,0.3181556866624458,1429.8126,9.598136966815218e-05,,avg_logits,102228152,88--89--90--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.06884,1.0019490472649222,0.1153416435877978,0.0709400134237884,5.973906683496864,0.7796124614137392,0.3107684935668074,0.09495877,7.490678399335593e-05,,avg_probs,102228152,88--89--90--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--84--85--86--87,0.05447,1.0400300302032708,0.1679211707834527,0.0586088346362965,6.387320767311971,0.7723994466546698,0.2275115445193694,0.06569689,0.0001099152323149,,no_avg,178196664,84--85--86--87,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--84--85--86--87,0.06978,0.9975112222850068,0.0914665479162335,0.0782275132642228,5.7812567570146,0.7785741152934055,0.2860842685057042,874.892,6.898305582581088e-05,,avg_logits,178196664,84--85--86--87,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--84--85--86--87,0.07984,0.9907573628316816,0.081509401308,0.0899628418038771,5.77692445067059,0.7650487355340136,0.2643394563220316,0.06569689,6.064256012905389e-05,,avg_probs,178196664,84--85--86--87,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--87,0.054535,1.0549374430666314,0.1921084427527897,0.0589548987934234,6.475072703144424,0.7614484172581212,0.2193109542187325,0.07345468,0.000126717151943,,no_avg,178196664,83--84--85--87,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--87,0.06682,1.0097534127926588,0.1189590527316182,0.0764772533059624,5.8766414340874364,0.7685260568858538,0.2717839950733828,857.5227,8.288473327411339e-05,,avg_logits,178196664,83--84--85--87,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--87,0.07614,0.999846437873792,0.1035780307174473,0.0877424901172297,5.825771458579555,0.7527572939181619,0.2481089971799131,0.07345468,7.162614929256961e-05,,avg_probs,178196664,83--84--85--87,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.055235,1.0698383259809117,0.2165833605873957,0.0536015665144826,6.698501260218769,0.7572445161826922,0.2372065517423273,0.099171385,0.0001451396165066,,no_avg,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.07328,1.0010280929451745,0.1156659915012866,0.0730000090177438,5.792487764266541,0.7900374603805279,0.3439476435963529,1495.2368,8.683832129463553e-05,,avg_logits,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.07314,0.9954597893082996,0.1039280751854926,0.0737293178212701,5.914361323040452,0.7825847896618923,0.336695805925051,0.099171385,7.076108158798888e-05,,avg_probs,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.04225,1.048447161976498,0.1682868039785139,0.0456718702475128,6.588574168851541,0.7586228388608776,0.1776763232306108,0.04671475,9.929499719874002e-05,,no_avg,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.04814,1.0206643283595498,0.1208911313143372,0.05402782401725,6.1830765761794,0.7623698663376595,0.1922145821769512,564.7171,7.172052573878318e-05,,avg_logits,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.05166,1.0134110980521869,0.1146553721232712,0.0586309782750804,6.136900013976162,0.7506327150979655,0.1864422594531082,0.04671475,6.425893661798909e-05,,avg_probs,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00107,0.999000123524622,5.994659447111189e-05,7.54391558885338e-06,6.907817054026127,0.5787543950874334,0.0013522412780973,1.15104356e-07,1.1529656916697828e-10,,no_avg,244403384,78--79--80--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00106,0.999000037193133,4.5185986384749374e-05,1.3825209060991838e-05,6.907773883829117,0.3746002838480488,0.0007658175589264,0.11520939,2.8963161730066744e-11,,avg_logits,244403384,78--79--80--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00106,0.9990000371964596,4.517015390098091e-05,1.6353948269819022e-05,6.907773884315491,0.360413358915167,0.0007462167030694,1.15104356e-07,2.8968299981002588e-11,,avg_probs,244403384,78--79--80--82,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.052515,1.0772819351856322,0.2250588875759206,0.0504003274280019,6.7908149612718,0.7558290271992794,0.2242468663231542,0.10277493,0.0001494423559051,,no_avg,102228152,88--89--90--91,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.06896,1.0074430759528716,0.1237087292140722,0.0684374146661093,5.8533399929943934,0.7895382110677119,0.3239949058289642,1508.528,8.931070624385029e-05,,avg_logits,102228152,88--89--90--91,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.07046,1.000200734074178,0.1101098074372113,0.0709472664030411,5.979001945562473,0.7759205959606157,0.3144145087792981,0.10277493,7.236115197883919e-05,,avg_probs,102228152,88--89--90--91,4,hom,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.0067399999999999,1.1074604212154429,0.2211263075267523,0.0043664534833994,8.998580765095138,0.6765781356445171,0.0315204431246577,0.0907930655045472,0.0001153983018629,,no_avg,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.00632,1.0557147842356231,0.1613983716348503,0.0039976060991269,7.937061080239996,0.7308056537570611,0.0400830356886727,7102.9677890436,6.343730819500242e-05,,avg_logits,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.00722,1.0393656220870324,0.1444888369696427,0.0051964164990098,7.703181068420347,0.6998079597296358,0.0313336528877008,0.0907930655045472,4.730349572919481e-05,,avg_probs,168700918,37--51--66--71,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.044805,1.0922599359012837,0.2345681725603373,0.0458145453523484,7.081557178414197,0.7478464289901552,0.1927070476850991,0.1206889905627737,0.0001541866125328,,no_avg,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.06722,1.0031727934855248,0.107036684386969,0.0706445461879426,5.856497426875789,0.7793531786899879,0.2975048041476232,2193.081121456305,7.586267610225746e-05,,avg_logits,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.06586,1.0017431929792031,0.1087068509319337,0.0685457585074244,6.068254849979615,0.7773653278665039,0.2912669694478171,0.1206889905627737,6.366987284802502e-05,,avg_probs,100951796,6--14--52--90,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.23245,0.8757207251058312,0.0622316183535472,0.2497775855256049,4.401289544916045,0.8302276801524044,0.6106540973660566,0.0864563613073092,0.0001685337628713,,no_avg,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.30474,0.8410005513883584,0.108228683501819,0.3315058381933399,3.909480153082139,0.8122534856080966,0.6921809940963561,423.52230923146254,9.436886099001948e-05,,avg_logits,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.34478,0.8108784541253494,0.1137831331087546,0.3701829430434948,3.609273086963449,0.8203463344386384,0.7221332282164434,0.0864563613073092,0.0001036914868739,,avg_probs,191905430,19--25--29--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.0046799999999999,1.0481576179606966,0.1260163016075581,0.0025388624425707,8.340801055040304,0.6730717106088973,0.0231770624466227,0.0396841219041693,5.32418944568229e-05,,no_avg,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.00546,1.011945092365271,0.0635592365348016,0.0024742716594653,7.373838105228326,0.7258103236344433,0.0263503361637255,7446.392242069002,1.618535377917741e-05,,avg_logits,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.00652,1.0183945265325691,0.0886749900385409,0.0040543505585445,7.248823137258795,0.7121244625386971,0.0243534367283619,0.0396841219041693,2.3478803028697352e-05,,avg_probs,67089656,37--65--66--79,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.192745,0.93081502346722,0.1135083412744654,0.2097524121271697,4.811017576234878,0.8252993544109077,0.5662549104320155,0.1083128808779304,0.0001895488554183,,no_avg,212706222,13--23--27--38,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.26516,0.8562855370530098,0.0467682447983023,0.2898705244386117,4.094217789443773,0.8190781419182553,0.66772313517801,831.6290838477037,0.0001257263237054,,avg_logits,212706222,13--23--27--38,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.28036,0.8495803628087719,0.0533222720184363,0.3026866841530141,4.051144504831852,0.8233136974790403,0.6758963768475232,0.1083128808779304,0.0001083141936193,,avg_probs,212706222,13--23--27--38,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.193125,0.9228355928487644,0.1051574273274433,0.2089229030409284,4.789943248555047,0.8235008274402533,0.5518755257204314,0.0979330999777015,0.0001772164299075,,no_avg,203262452,19--23--38--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.26552,0.8672124278993131,0.0726116501808303,0.2890009539621336,4.23278332567915,0.8054911183441156,0.6424439541497673,462.49252370857306,9.193111546233338e-05,,avg_logits,203262452,19--23--38--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.28238,0.8493857678654881,0.0573805955153328,0.3023781307301301,4.095831303141661,0.8290494517946201,0.6780434336964676,0.0979330999777015,0.0001037666012067,,avg_probs,203262452,19--23--38--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.09417,1.0505431677286443,0.2120304788249108,0.0993924679457729,6.009104237840286,0.768597635963046,0.3241088503099584,0.1265801991851594,0.0001785157614627,,no_avg,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.13656,0.9504065249453032,0.0590370081159441,0.1472892840425163,5.025497248214309,0.8075593906441236,0.4792523582520016,1472.368838332924,9.835473022602362e-05,,avg_logits,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.1291,0.9556080183397752,0.0702017740667343,0.1407657173568658,5.156980235998184,0.8031826616322102,0.4718131866252606,0.1265801991851594,8.358060702081925e-05,,avg_probs,141397784,2--43--59--61,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.094135,1.0545518763100874,0.2192953736370979,0.1017136295442874,6.0014619660041735,0.7660856007663897,0.3170756709961996,0.1265089171764527,0.0001833087444815,,no_avg,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.13614,0.956039564974858,0.0720688418058795,0.1499005012606298,5.036425472810006,0.7969093054110064,0.4626151819601493,1457.3743208203375,0.000105479037941,,avg_logits,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.12964,0.9596701884277478,0.0778215063688112,0.1444737299717015,5.159780805590074,0.7855077335279763,0.4494125150729539,0.1265089171764527,8.842705489075519e-05,,avg_probs,120211032,10--59--61--87,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.232525,0.8807286354274357,0.0728704129072341,0.2509828170225381,4.429641571046642,0.8299949281669039,0.603343171717788,0.1020837689456257,0.0001823951600876,,no_avg,207251832,19--27--29--38,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.31566,0.837915201730349,0.1187365906410199,0.3430307290451387,3.856216340074142,0.8076774593383426,0.6894161142436992,458.53636313957935,9.369728133232227e-05,,avg_logits,207251832,19--27--29--38,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.3522,0.8041658087182163,0.1129110821244514,0.377896334305669,3.570006940327899,0.8251279664242526,0.7338636062968938,0.1020837689456257,0.0001058323299423,,avg_probs,207251832,19--27--29--38,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.047545,1.0319316900579576,0.144843517576669,0.0498721633627471,6.625591537424864,0.7461870763387479,0.1919680285748928,0.0662171669959505,8.628821544227242e-05,,no_avg,179802822,14--39--73--90,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.06356,0.9877462973870396,0.0370908009864003,0.0722020064770507,5.8136392541182,0.757707597879026,0.2517157193126037,1286.718340719721,3.2191964794053856e-05,,avg_logits,179802822,14--39--73--90,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.07886,0.9822688148109948,0.045321212402174,0.091934081749152,5.736532966994036,0.7851072806710951,0.2917060736468005,0.0662171669959505,3.662534343255485e-05,,avg_probs,179802822,14--39--73--90,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
dpn98--efficientnet-b4-autoaug--inceptionresnetv2--pnasnet5large--13--23--32--40,0.206295,0.9241155074170028,0.1283303862625373,0.2214248092076002,4.662319868167866,0.8223117224931185,0.5829936824193797,0.10765469562133,0.0002096886273038,,no_avg,222813500,13--23--32--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
dpn98--efficientnet-b4-autoaug--inceptionresnetv2--pnasnet5large--13--23--32--40,0.27058,0.8447499432985032,0.0284680671994633,0.2924333098250149,3.978703629312604,0.8305464171067004,0.6902719294519972,817.8116639420016,0.0001512247275916,,avg_logits,222813500,13--23--32--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
dpn98--efficientnet-b4-autoaug--inceptionresnetv2--pnasnet5large--13--23--32--40,0.2755,0.8433744857010051,0.036672368234973,0.2941933008648243,3.967137984263093,0.8328484780166308,0.6947879755670622,0.10765469562133,0.0001289476032909,,avg_probs,222813500,13--23--32--40,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--vgg13--37--65--66--69,0.0055299999999999,1.0592836748390448,0.1624097884149471,0.0030173994791883,8.691346223581277,0.6894350366227779,0.0290194220836552,0.0427958474156516,6.522200560300567e-05,,no_avg,139036664,37--65--66--69,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--vgg13--37--65--66--69,0.0058,1.0344735668700706,0.1165780999731234,0.0023953825090231,7.947541817856834,0.7263949527951775,0.0294752953461589,7132.754234090528,4.013810543102407e-05,,avg_logits,139036664,37--65--66--69,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--vgg13--37--65--66--69,0.00682,1.027186789277306,0.102771982062143,0.003510554920062,7.879956734711125,0.7193032434280975,0.0261689066539115,0.0427958474156516,3.3125120041266924e-05,,avg_probs,139036664,37--65--66--69,4,het,1,imagenet_c_gaussian_noise_5,ood,,1
