models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--89--90--91--92,0.64076,0.4749910460925103,0.030680994785726,0.6371449392286572,1.5174123406475957,0.8577117138324195,0.9175676741050453,873.24774,0.000567149487324,,avg_logits,102228152,89--90--91--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--89--90--91--92,0.63994,0.4789730830328377,0.0300628350532054,0.635905667650559,1.5355835378913874,0.8551598228886755,0.914895496259961,0.07248681,0.0005034168134443,,avg_probs,102228152,89--90--91--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.00107,0.9990001184319092,0.0001442589507158,1.072589313618736e-05,6.907814498825074,0.4807837243161236,0.0009857900315446,1.0819802e-07,1.1154001507140964e-10,,no_avg,244403384,79--80--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.001,0.9990000372733492,1.880484726279972e-05,2.0341741253051262e-06,6.907773930025101,0.3650238238238238,0.0007011089630613,0.10825008,3.0389062793956256e-11,,avg_logits,244403384,79--80--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.001,0.9990000372833894,1.876957342028616e-05,2.0348778055877744e-06,6.907773934564591,0.3638382382382382,0.0007010890672621,1.0819802e-07,3.0391494876269576e-11,,avg_probs,244403384,79--80--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.58849,0.5352544160856,0.0314339043585956,0.5847904291393434,1.7650668328718635,0.8469151564879038,0.8937913239895172,0.0669457,0.0005037178416387,,no_avg,178196664,83--85--86--87,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.64246,0.4753017369766962,0.0242145418286323,0.6386690318746949,1.498687851640985,0.8522989796427219,0.915786934700454,769.0518,0.0005188013310544,,avg_logits,178196664,83--85--86--87,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.64346,0.4850451347250963,0.0688140806500613,0.6390282461341399,1.528521883697496,0.8435323749872747,0.9097878246579708,0.0669457,0.0004535086045507,,avg_probs,178196664,83--85--86--87,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.593,0.5352474866865007,0.0668216287408582,0.5890515401862639,1.7924232981469683,0.8500301234565345,0.8972897992181694,0.072026476,0.0005555873067351,,no_avg,102228152,88--89--91--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.64032,0.4771480904783196,0.0306627141889929,0.6365042485032479,1.5274645591740383,0.8564958234850546,0.9165622611451596,866.32446,0.000564906396903,,avg_logits,102228152,88--89--91--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.63778,0.4812276318080023,0.0290321797288209,0.6332667128967041,1.5459538400973865,0.8552712296976924,0.9139846550795768,0.072026476,0.0005015674396418,,avg_probs,102228152,88--89--91--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.00097,0.99900012446605,5.843440254218874e-05,8.380625198415463e-06,6.907817590320111,0.5347030483410155,0.0010935236058825,1.104752e-07,1.1281390752126974e-10,,no_avg,244403384,78--79--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.00106,0.999000041652414,4.228549864143129e-05,4.737030997420921e-06,6.907776156215668,0.4691994268641741,0.0009662387597047,0.11054328,2.9947287705223147e-11,,avg_logits,244403384,78--79--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.00106,0.9990000416095988,4.232135456055399e-05,4.753329457272978e-06,6.907776136398315,0.4681177142110259,0.0009666004188367,1.104752e-07,2.995750522649665e-11,,avg_probs,244403384,78--79--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.59364,0.5348840708213426,0.0675950957208871,0.5897619931645336,1.790154306444342,0.8497605120234791,0.8973515467406219,0.07156007,0.0005571057263296,,no_avg,102228152,88--89--90--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.63908,0.4776850673601874,0.032050840191096,0.6354722808574813,1.5287332864798606,0.8570367973825502,0.916711736899792,854.6776,0.0005660343449562,,avg_logits,102228152,88--89--90--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.6383,0.4812140190407233,0.0284995603057742,0.6339459696954486,1.546187950463468,0.8545834939374273,0.9140611591009472,0.07156007,0.0005034356727264,,avg_probs,102228152,88--89--90--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--86--87,0.58867,0.5353358039142442,0.0314838843628764,0.5853245870465309,1.764736971184326,0.8464412717683623,0.8934634045139838,0.06762434,0.0005031519031035,,no_avg,178196664,83--84--86--87,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--86--87,0.64254,0.4746563074398317,0.0242542779284715,0.639063714479194,1.495060185591072,0.8522521646247676,0.9158156029809228,773.2394,0.0005181555170565,,avg_logits,178196664,83--84--86--87,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--86--87,0.64468,0.484617550729061,0.0713182625219226,0.6403715252822085,1.5256921012749396,0.8429762625771464,0.909700625267952,0.06762434,0.0004524336545728,,avg_probs,178196664,83--84--86--87,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--80--81--82,0.00107,0.9990001239154552,0.0001444113092683,1.0719431313527108e-05,6.907817270302773,0.503702042634442,0.0011046777953605,1.0947293e-07,1.1046304669581895e-10,,no_avg,244403384,78--80--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--80--81--82,0.001,0.9990000418360504,1.6039750538766363e-05,2.0087178354056605e-06,6.907776219348907,0.4870042042042042,0.000954082063014,0.10951436,2.835454787630809e-11,,avg_logits,244403384,78--80--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--80--81--82,0.001,0.9990000418113876,1.6015652567148188e-05,2.008435428800964e-06,6.907776206493378,0.4871015015015015,0.0009524206931853,1.0947293e-07,2.8358345185997003e-11,,avg_probs,244403384,78--80--81--82,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.593125,0.5355532573192763,0.0667475562633387,0.5892199282855496,1.794692194963182,0.8494416744936688,0.8970008619980563,0.07256851,0.0005554387025767,,no_avg,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.63952,0.4771616173804751,0.0296291736878454,0.6357859135860903,1.527466558817295,0.8571996096842383,0.9167981243885528,868.32,0.0005644501652568,,avg_logits,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.6381,0.4811268680827064,0.0297276369358599,0.6333749402140952,1.545533481160341,0.8553160484079068,0.9142193434161476,0.07256851,0.0005010123131796,,avg_probs,102228152,88--90--91--92,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.5709599999999999,0.5537946595437014,0.0208022519125789,0.5673698398216526,1.8417111033068008,0.8440755957852404,0.8862868794495931,0.046108823,0.0004687173495767,,no_avg,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.60776,0.5147899157712068,0.0270221012404561,0.6043532964950278,1.662064250984714,0.8475443655958099,0.9016647634869406,544.38794,0.0004747150815092,,avg_logits,178196664,83--84--85--86,4,hom,1,imagenet_c_gaussian_noise_1,ood,,1
