models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.00101,0.9990001035253342,2.2930622790008745e-05,4.558386565155669e-06,6.907807045691013,0.4859018220460019,0.0010540993436734,1.00094276e-07,1.0265053043689851e-10,,no_avg,244403384,79--80--81--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.00098,0.9990000284460124,3.606664247810844e-05,3.936210298112014e-06,6.907769516010284,0.459242710917924,0.0008468350148788,0.100152336,2.757862688218537e-11,,avg_logits,244403384,79--80--81--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--79--80--81--82,0.00098,0.9990000284546204,3.603800430893901e-05,3.955479796047282e-06,6.907769521083832,0.4635191467229722,0.000857325813918,1.00094276e-07,2.7579822106660323e-11,,avg_probs,244403384,79--80--81--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.1944449999999999,0.9583277465676976,0.173212300424315,0.2213553856975055,4.672684320408754,0.7798126733537343,0.5280068983158257,0.06805306,0.0002345287866774,,no_avg,102228152,88--90--91--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.21772,0.9212818637327138,0.1321976847445964,0.2513617620542908,4.313668377455249,0.7870806898899172,0.5730862004130851,659.32196,0.0002192920364905,,avg_logits,102228152,88--90--91--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.2205,0.9072879447697464,0.0955769968879223,0.253889346453996,4.272162166614892,0.7843713095928986,0.5691258712398978,0.06805306,0.0001834889844758,,avg_probs,102228152,88--90--91--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.1959199999999999,0.9571942110992148,0.1675039832761324,0.2273604745245556,4.613879158034797,0.7697054844704814,0.5094995607401807,0.05117242,0.0002301044514751,,no_avg,178196664,83--84--85--86,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.21298,0.9307165423342662,0.1368331615838408,0.2495837666593715,4.354968297381546,0.7749284063692066,0.5410898664835215,459.60587,0.0002184549957746,,avg_logits,178196664,83--84--85--86,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.21594,0.9188148948533728,0.1092812329159677,0.2522627822155757,4.295054313282573,0.7706689576984518,0.5329949186805231,0.05117242,0.0001917251211125,,avg_probs,178196664,83--84--85--86,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.00101,0.9990001025707906,2.352148875594136e-05,3.801494268102664e-06,6.907806571941376,0.5097910612852412,0.0011351043510807,1.0102659e-07,1.0271199168965239e-10,,no_avg,244403384,78--79--81--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.001,0.9990000267729636,1.661798544228075e-05,3.1146367146367144e-06,6.907768682699204,0.556046046046046,0.0012112758594281,0.10109446,2.6930567151306484e-11,,avg_logits,244403384,78--79--81--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--81--82,0.001,0.999000026801482,1.6583642922341803e-05,3.121679949795396e-06,6.9077686973953245,0.5565615615615616,0.001211412843033,1.0102659e-07,2.694204755127049e-11,,avg_probs,244403384,78--79--81--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.197125,0.954396309949458,0.1713638259831257,0.2234681601665256,4.645058781453841,0.783451169817869,0.5370205532494985,0.06763873,0.0002355415126658,,no_avg,102228152,88--89--90--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.22068,0.9173702037564052,0.1301330765582621,0.2534505251574424,4.288691492949448,0.7891405255620338,0.5816287351766357,656.5023,0.0002203555050073,,avg_logits,102228152,88--89--90--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--92,0.22292,0.9036672584736772,0.0943069283767044,0.2553493658005322,4.248608306367971,0.7893170373733944,0.5798226035319933,0.06763873,0.0001848124375101,,avg_probs,102228152,88--89--90--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--84--85--86--87,0.200965,0.951857136819258,0.1679017322364263,0.2327122262520837,4.598147342905193,0.7766704734749091,0.5296293336763385,0.06646305,0.0002359069476369,,no_avg,178196664,84--85--86--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--84--85--86--87,0.22636,0.9136460139242324,0.1230812661004066,0.2648521012719965,4.245353768911572,0.7845171693207423,0.5777138521608406,620.6196,0.0002193792024627,,avg_logits,178196664,84--85--86--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--84--85--86--87,0.2286,0.9020098465818336,0.0909189509698748,0.2674469388842163,4.196523854607211,0.7804084233118773,0.5685271842362147,0.06646305,0.0001860596530605,,avg_probs,178196664,84--85--86--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--87,0.20131,0.9529911967237956,0.1692065597992763,0.2334518152651533,4.60951980214033,0.7752282223890574,0.5283944689534923,0.06524299,0.0002373091665504,,no_avg,178196664,83--84--85--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--87,0.22544,0.9162266316133648,0.126724865797311,0.2647122942860191,4.267742876306427,0.7847743572064322,0.5760828055786938,605.0785,0.0002214638079749,,avg_logits,178196664,83--84--85--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--87,0.22936,0.9040589508517136,0.0929146622996032,0.2694033676412937,4.212134762889885,0.7770414443780501,0.5646236483734637,0.06524299,0.0001883769000414,,avg_probs,178196664,83--84--85--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.20194,0.9501886604837464,0.1668422335815615,0.2332536618801681,4.587890544816339,0.7788113468457291,0.5323642317835908,0.067556195,0.0002359914069529,,no_avg,178196664,83--85--86--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.2288,0.9112309070126012,0.1199840546493232,0.2669710124143639,4.228582609124632,0.7851800595022197,0.5800350594467649,636.68365,0.0002191456733271,,avg_logits,178196664,83--85--86--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--85--86--87,0.23148,0.8995215167348439,0.0868388854308426,0.2698610203571164,4.181393498715452,0.7811759979128958,0.5715208374080233,0.067556195,0.0001853242429206,,avg_probs,178196664,83--85--86--87,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.195745,0.952685822347368,0.1667135074422694,0.221748122369197,4.642797761928025,0.7852236750206449,0.5375010862099197,0.066366814,0.000230203349929,,no_avg,102228152,88--89--91--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.2202,0.9156463704102238,0.1241961550149321,0.2522191261665077,4.286186104664007,0.7906748662119982,0.5819981380434814,655.8045,0.0002150837390217,,avg_logits,102228152,88--89--91--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--91--92,0.22228,0.902910715238562,0.0894225462348759,0.2541497781198695,4.24757806730582,0.7892294809398006,0.5778138080573949,0.066366814,0.0001804282219382,,avg_probs,102228152,88--89--91--92,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00101,0.9990001026268098,2.320579950697716e-05,3.2924998899181627e-06,6.9078066110944745,0.5082630332572132,0.0011316764416925,1.0087996e-07,1.0079453938161008e-10,,no_avg,244403384,78--79--80--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00086,0.999000026967744,0.0001533559117093,7.119761122613902e-06,6.907768776473999,0.4784230717486806,0.0007754215235564,0.100988075,2.513112634661141e-11,,avg_logits,244403384,78--79--80--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.0009,0.9990000269678666,0.0001133394971489,7.647537250183152e-06,6.907768777656555,0.4661940190615999,0.0007798574811557,1.0087996e-07,2.513458191577556e-11,,avg_probs,244403384,78--79--80--82,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.194975,0.9566950673581696,0.1731336656475253,0.2214597026751943,4.665587629188909,0.7827524591673086,0.5343904490172364,0.06839184,0.0002350164177187,,no_avg,102228152,88--89--90--91,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.21938,0.9190766133472372,0.1308551688623428,0.2526056834086655,4.303473034131883,0.7871700876609415,0.5790542807470334,664.89813,0.0002196559071308,,avg_logits,102228152,88--89--90--91,4,hom,1,imagenet_c_fog_5,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.22094,0.9054011859117488,0.0953070769071579,0.2531520385304157,4.262479125824866,0.7877995351071609,0.5768022964679633,0.06839184,0.0001837225281633,,avg_probs,102228152,88--89--90--91,4,hom,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.400185,0.7503734436574881,0.0720236762685719,0.4400870508363387,3.239823227265641,0.8158557453182016,0.7373598819931078,0.0850022823036484,0.0003095015444656,,no_avg,191905430,19--25--29--40,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.4461,0.6992024371979295,0.0347528778073091,0.4942372710179865,2.881619247175584,0.8195550654872163,0.7985709924130138,342.9304535827476,0.0002593071848204,,avg_logits,191905430,19--25--29--40,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.46272,0.6866217319297518,0.0571870638806451,0.5093971247890466,2.7364262306963614,0.8174928667126747,0.8049640808908839,0.0850022823036484,0.0002457498258702,,avg_probs,191905430,19--25--29--40,4,het,1,imagenet_c_fog_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.06136,1.0298927856822255,0.1400538546862799,0.0714903604541997,6.166396604700518,0.6626973480386313,0.1723311369279175,0.0717244562764243,0.000106477839879,,no_avg,67089656,37--65--66--79,4,het,1,imagenet_c_fog_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.10004,0.972007376809508,0.0284286857557589,0.1209384354209467,5.15858563975655,0.7299320326982768,0.2941343312010018,13272.13340409865,4.5226876202536365e-05,,avg_logits,67089656,37--65--66--79,4,het,1,imagenet_c_fog_5,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.10862,0.9760994434749072,0.0532570913491229,0.1325275629574411,5.3030026227791245,0.7111872104003929,0.2555499606044246,0.0717244562764243,5.268449767176397e-05,,avg_probs,67089656,37--65--66--79,4,het,1,imagenet_c_fog_5,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.1056199999999999,1.0389593979159586,0.2008928397302744,0.1222651549314223,5.714144472118285,0.7284407433995472,0.305421997038476,0.0942419675402664,0.0001768924766449,,no_avg,168700918,37--51--66--71,4,het,1,imagenet_c_fog_5,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.13214,0.989638912486204,0.1403531646010229,0.1584249442219756,4.989400838343223,0.740783209550332,0.3676589241256665,9486.416626783184,0.000146735734005,,avg_logits,168700918,37--51--66--71,4,het,1,imagenet_c_fog_5,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.13766,0.9682779222607586,0.093861748767352,0.1663407245341976,4.898693435300314,0.7345133622431357,0.3474343116096378,0.0942419675402664,0.0001062109947074,,avg_probs,168700918,37--51--66--71,4,het,1,imagenet_c_fog_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.196765,0.9670955487116608,0.1879670577350791,0.2256598337957458,4.795474297335942,0.7728925238921923,0.5177000521451499,0.0939654917865955,0.0002490699713681,,no_avg,100951796,6--14--52--90,4,het,1,imagenet_c_fog_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.22952,0.9159482659059868,0.1386395614850889,0.2671069754940052,4.259516856665724,0.7848574448382686,0.593497908877232,1269.227336812807,0.0002351018741407,,avg_logits,100951796,6--14--52--90,4,het,1,imagenet_c_fog_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.23424,0.8966214298717139,0.0827155981490031,0.2714992666734168,4.2186616541825614,0.7808188927882496,0.5797155600625514,0.0939654917865955,0.0001785958523622,,avg_probs,100951796,6--14--52--90,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.4031949999999999,0.7513622066612449,0.0809303628575504,0.4441043170235443,3.210321637965169,0.8146276393665072,0.7377957389325935,0.0922460229109358,0.000321470502417,,no_avg,207251832,19--27--29--38,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.4533,0.6918765269333088,0.0287180476997582,0.5019566213451968,2.830887220820401,0.819348060769002,0.8024152754248092,351.624392345178,0.0002703799488444,,avg_logits,207251832,19--27--29--38,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.466,0.682177689478043,0.0531825458295117,0.5121214120036932,2.7104153821115777,0.8182723569786694,0.8087714516931014,0.0922460229109358,0.0002522859727481,,avg_probs,207251832,19--27--29--38,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.18785,0.9575556489470544,0.1541066930879047,0.2150352874600141,4.709045016341268,0.7690887056043109,0.4846762500945299,0.0903997281257993,0.0002072897283689,,no_avg,179802822,14--39--73--90,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.23168,0.8961018970184589,0.0716970155116691,0.2695801858915508,4.1359439614298354,0.7827643380383922,0.5832468688594672,1217.125847924544,0.0001768006655932,,avg_logits,179802822,14--39--73--90,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.23364,0.889755852852705,0.0390963770808248,0.2709722753402023,4.1331893997609175,0.7788657188160542,0.5694013330354303,0.0903997281257993,0.0001394899321085,,avg_probs,179802822,14--39--73--90,4,het,1,imagenet_c_fog_5,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.362815,0.8071106789275657,0.1191858094875441,0.4061786779441868,3.5767878103738555,0.8020700920792206,0.6991969988020563,0.1035768016818699,0.0003274380564863,,no_avg,212706222,13--23--27--38,4,het,1,imagenet_c_fog_5,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.40912,0.7376069099759868,0.0458707694781087,0.4608871955097102,3.110060380636404,0.8106962632959586,0.7749386335115951,660.785788294826,0.0003021356663859,,avg_logits,212706222,13--23--27--38,4,het,1,imagenet_c_fog_5,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.41692,0.7294280776661632,0.0269771131311326,0.4657596625259858,3.042276080899098,0.8112272266142778,0.7767079285363788,0.1035768016818699,0.0002497554470863,,avg_probs,212706222,13--23--27--38,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.3629,0.8061238621452219,0.1125687416492867,0.4045792775297928,3.5898622028549214,0.7974936522794928,0.6792297868668012,0.0978004065087062,0.0003193281721442,,no_avg,203262452,19--23--38--40,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.40806,0.7390018385306903,0.0299783744394181,0.4571373428631353,3.1921852993787003,0.8131757248088514,0.7667914207403903,359.34686328216304,0.0002632725653136,,avg_logits,203262452,19--23--38--40,4,het,1,imagenet_c_fog_5,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.41382,0.7327735572636922,0.0369111568525184,0.4611357318562722,3.11822162267072,0.8165750227520367,0.7756967191313293,0.0978004065087062,0.0002459778597369,,avg_probs,203262452,19--23--38--40,4,het,1,imagenet_c_fog_5,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.268165,0.8948973901880881,0.1553410085118046,0.2998500390051383,4.171573608460807,0.7958541824026968,0.633052069324785,0.1015599826338219,0.0002891471486747,,no_avg,141397784,2--43--59--61,4,het,1,imagenet_c_fog_5,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.30906,0.829414389520986,0.0944838587637079,0.3493032917754208,3.642960464022309,0.8160264070759271,0.7132316232739953,1103.2863842599768,0.0002737311903163,,avg_logits,141397784,2--43--59--61,4,het,1,imagenet_c_fog_5,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.3146,0.8187274032127216,0.0394026118376723,0.3535400474668878,3.625446049973133,0.8095124428851251,0.6996393834907155,0.1015599826338219,0.000212977154596,,avg_probs,141397784,2--43--59--61,4,het,1,imagenet_c_fog_5,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.258985,0.900857482747784,0.1519262622221227,0.2899225868217978,4.245833552244633,0.7941663214479331,0.6178433017578593,0.1036458885548943,0.0002765186500975,,no_avg,120211032,10--59--61--87,4,het,1,imagenet_c_fog_5,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.30528,0.8322414630196833,0.0812380108506257,0.345888445203245,3.6856717122014273,0.8095644403017863,0.7010075630524231,1113.627975620193,0.0002570505632122,,avg_logits,120211032,10--59--61--87,4,het,1,imagenet_c_fog_5,ood,,1
densenet201--se_resnet50--se_resnext50_32x4d--deepens_resnet101--10--59--61--87,0.31098,0.8231230663316129,0.0292240987405891,0.3503475643102862,3.6654275669260032,0.8039642367717588,0.6870841747633393,0.1036458885548943,0.0001987842239223,,avg_probs,120211032,10--59--61--87,4,het,1,imagenet_c_fog_5,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.261865,0.8984211534371378,0.1445774533225514,0.2949817569635422,4.259817319615111,0.7911219525294345,0.6029957849400556,0.1020145057298738,0.0002714125649724,,no_avg,240883760,10--33--58--75,4,het,1,imagenet_c_fog_5,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.30986,0.8304033030106394,0.0686826747656944,0.3537858898950801,3.6936542167037785,0.8030982354691555,0.690673963442676,1022.0044020915458,0.0002492384200969,,avg_logits,240883760,10--33--58--75,4,het,1,imagenet_c_fog_5,ood,,1
densenet201--inceptionv3--se_resnet152--wide_resnet101_2--10--33--58--75,0.31198,0.8219102741397325,0.0222424515931776,0.3538591889589,3.6664038181916574,0.8038265014573157,0.6834538365300586,0.1020145057298738,0.000194901685675,,avg_probs,240883760,10--33--58--75,4,het,1,imagenet_c_fog_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.197535,0.9630863037008588,0.1815468995298233,0.2259482534897485,4.772684430075058,0.7753637397455286,0.5208106893378331,0.0922617926661867,0.0002442569035785,,no_avg,100951796,6--14--52--92,4,het,1,imagenet_c_fog_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.23068,0.9118662347499992,0.1312695004855163,0.2675620456419935,4.238989018421323,0.7890796004580409,0.5967858141398519,1258.3449839868974,0.0002301130898397,,avg_logits,100951796,6--14--52--92,4,het,1,imagenet_c_fog_5,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--92,0.2363,0.8938899592012187,0.0760392535371245,0.2735521870717181,4.2043080800783015,0.7825532744205701,0.5828746199654978,0.0922617926661867,0.000175060548855,,avg_probs,100951796,6--14--52--92,4,het,1,imagenet_c_fog_5,ood,,1
resnet50-vtab-semi-rotation--squeezenet1_0--vgg11_bn--vgg13_bn--51--65--68--70,0.1093,1.0273904265528873,0.181475607614486,0.1256484995105268,5.596160353554812,0.7247508680256634,0.3100236883490215,0.0800382404446466,0.0001631005645829,,no_avg,292774006,51--65--68--70,4,het,1,imagenet_c_fog_5,ood,,1
resnet50-vtab-semi-rotation--squeezenet1_0--vgg11_bn--vgg13_bn--51--65--68--70,0.13118,0.9860925216697194,0.1273270906863607,0.156573002204182,4.979355981293858,0.7303679897062544,0.350990817871105,10079.356154176308,0.0001352762246673,,avg_logits,292774006,51--65--68--70,4,het,1,imagenet_c_fog_5,ood,,1
resnet50-vtab-semi-rotation--squeezenet1_0--vgg11_bn--vgg13_bn--51--65--68--70,0.13796,0.967361746219402,0.089344188701556,0.1652227431183856,4.873530004484263,0.7299201154579495,0.3317313990631449,0.0800382404446466,0.0001030718779671,,avg_probs,292774006,51--65--68--70,4,het,1,imagenet_c_fog_5,ood,,1
