models,acc,brier,ece,f1,nll,CalROCauc,CalPRauc,EnsVar,ClsVar,model_scores,ensemble_avg_type,num_params,ensemble_group,ensemble_size,ensemble_type,seed,dataset,data_type,architecture,binning
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--87,0.45428,0.6776614439092328,0.0253859113246202,0.474401266606009,2.4752999203115134,0.8285573297271339,0.8205226939637182,633.0211,0.000349875743268,,avg_logits,178196664,83--84--85--87,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--87,0.4568,0.6780522360359307,0.0222386826992034,0.475948057192869,2.466776792055689,0.8233624590221016,0.8145367143530784,0.06441354,0.0003042714379262,,avg_probs,178196664,83--84--85--87,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.4078199999999999,0.7374174571089024,0.0904914173756353,0.4251336364800533,2.8389754995631766,0.8189569687059086,0.7801946426926241,0.071715705,0.0003713031110237,,no_avg,102228152,88--90--91--92,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.4508,0.6855476095051782,0.0444120995864272,0.4704429153568381,2.525165756590681,0.825459970491886,0.8137370270566122,710.3155,0.000368629960576,,avg_logits,102228152,88--90--91--92,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--90--91--92,0.45138,0.6836306828564431,0.0087260122999548,0.4698127102744299,2.523972300307584,0.8248365332408352,0.8113894982963765,0.071715705,0.0003175163001287,,avg_probs,102228152,88--90--91--92,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.40129,0.7386272357616501,0.0643211240663938,0.4204917827370661,2.813396270827176,0.8148178087862594,0.7743323967950235,0.04905613,0.0003369862170075,,no_avg,178196664,83--84--85--86,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.4301,0.704340834070646,0.0316596012039482,0.450768425317013,2.602597167302524,0.8213560180714288,0.799882064413974,474.0869,0.0003337680827826,,avg_logits,178196664,83--84--85--86,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet101--deepens_resnet101--deepens_resnet101--deepens_resnet101--83--84--85--86,0.43274,0.7018351327238791,0.0070074730601161,0.4532390701924023,2.585034143335796,0.8189361401126818,0.7972784212580151,0.04905613,0.0003001940785907,,avg_probs,178196664,83--84--85--86,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.001015,0.9990001073094898,3.817413453944028e-05,3.2512199626845683e-06,6.907808946192264,0.5025398398669956,0.0011953654159697,1.0057301e-07,1.0048080943680926e-10,,no_avg,244403384,78--79--80--82,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00084,0.9990000318715226,0.0001733627802133,7.0956108996181e-06,6.907771227989197,0.5364468057930567,0.0008715328642008,0.10068216,2.5047646248776968e-11,,avg_logits,244403384,78--79--80--82,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_alexnet--deepens_alexnet--deepens_alexnet--deepens_alexnet--78--79--80--82,0.00082,0.9990000318804276,0.0001933434552699,6.672206960961731e-06,6.907771232318878,0.562837136207788,0.0008723570109677,1.0057301e-07,2.505103936789599e-11,,avg_probs,244403384,78--79--80--82,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.41039,0.7347259718230696,0.0899583469039201,0.4270621191581379,2.8230316953630505,0.8193198472252811,0.782175442449957,0.07229224,0.0003734125566552,,no_avg,102228152,88--89--90--91,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.45294,0.6825082499868603,0.0430943196316063,0.4722279686107509,2.506972468831977,0.8263586887251583,0.8156434721061494,719.41064,0.0003706521529238,,avg_logits,102228152,88--89--90--91,4,hom,1,imagenet_c_fog_3,ood,,1
deepens_resnet50--deepens_resnet50--deepens_resnet50--deepens_resnet50--88--89--90--91,0.45436,0.6805067905465113,0.0090958937952667,0.4725405587336371,2.50591534536259,0.8251594861245137,0.8134520270436264,0.07229224,0.0003191933501511,,avg_probs,102228152,88--89--90--91,4,hom,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.63014,0.4958486794334854,0.0515929334703965,0.6362695061953988,1.7278738491317798,0.843191891101865,0.8927094966392819,0.0643805695630605,0.0004354869717843,,no_avg,191905430,19--25--29--40,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.68136,0.4449607400174095,0.1091748888258608,0.6864367167937601,1.4919887263047948,0.8537141529364658,0.9237736101218136,275.6723940025748,0.0004169150837652,,avg_logits,191905430,19--25--29--40,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b5-autoaug--efficientnet-b7-randaug--pnasnet5large--19--25--29--40,0.687,0.44756325226119,0.1366596590072886,0.6910070662355149,1.4559940945842451,0.8506604824420665,0.9241796543229877,0.0643805695630605,0.000387201548649,,avg_probs,191905430,19--25--29--40,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.163545,0.9306991222448684,0.0743699857042562,0.1775880664127117,4.833038920540171,0.6947938569745827,0.3887939707203004,0.0900848038814424,0.0001423697722114,,no_avg,67089656,37--65--66--79,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.27038,0.8681087207345216,0.0896077786857986,0.3001180699485695,3.7060540141084815,0.7764537210019592,0.6127010211694469,15648.135823944342,8.299541950100132e-05,,avg_logits,67089656,37--65--66--79,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--deepens_alexnet--37--65--66--79,0.29056,0.8631355193337866,0.0932297046914979,0.3231852856785795,3.7560065353159735,0.7666830741756481,0.5988137031632818,0.0900848038814424,7.480616930036092e-05,,avg_probs,67089656,37--65--66--79,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.263625,0.8770881843522331,0.1104420859449386,0.2827773253032535,3.839673022976675,0.7808264396827411,0.6009316895953474,0.1027985739701329,0.0002427454029665,,no_avg,168700918,37--51--66--71,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.32976,0.8023812798719808,0.028982081556175,0.3586599177660642,3.187261393680606,0.7973461970910157,0.7001436719017317,11297.60303589996,0.0002280587829315,,avg_logits,168700918,37--51--66--71,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--resnet50-vtab-semi-rotation--squeezenet1_1--vgg16--37--51--66--71,0.34,0.7999892538746333,0.0404289630495184,0.3686745631022028,3.1812638679432865,0.7965746452762923,0.6968650191749849,0.1027985739701329,0.0001656464732232,,avg_probs,168700918,37--51--66--71,4,het,1,imagenet_c_fog_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.421725,0.7289190975686132,0.0868915777570709,0.4399057153370269,2.8240982106644767,0.8153473736384171,0.780818285373055,0.0941033334295902,0.0003781532668263,,no_avg,100951796,6--14--52--90,4,het,1,imagenet_c_fog_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.47902,0.6568366492566138,0.0399190980736328,0.4997098876477198,2.3747827109445168,0.8277368254888076,0.8316574787170754,1445.9911752893724,0.0003910734279406,,avg_logits,100951796,6--14--52--90,4,het,1,imagenet_c_fog_3,ood,,1
cafferesnet101--efficientnet-b0--resnet50_aws_baseline--deepens_resnet50--6--14--52--90,0.47986,0.6583415974964204,0.0322135147419349,0.4988495787937257,2.408737900875929,0.8250687594407073,0.8251546070833682,0.0941033334295902,0.0003075757605529,,avg_probs,100951796,6--14--52--90,4,het,1,imagenet_c_fog_3,ood,,1
dpn98--efficientnet-b4-autoaug--inceptionresnetv2--pnasnet5large--13--23--32--40,0.58402,0.5553032492782726,0.0750519623329086,0.5927756151492021,1.9969936340608112,0.835795223686336,0.8704564362045251,0.0900434281034967,0.0004668310734193,,no_avg,222813500,13--23--32--40,4,het,1,imagenet_c_fog_3,ood,,1
dpn98--efficientnet-b4-autoaug--inceptionresnetv2--pnasnet5large--13--23--32--40,0.64284,0.4807659710697879,0.0293085989062849,0.6510818982318675,1.6287215760645026,0.8468684901295356,0.9082083416145288,693.318743421604,0.0004897868212075,,avg_logits,222813500,13--23--32--40,4,het,1,imagenet_c_fog_3,ood,,1
dpn98--efficientnet-b4-autoaug--inceptionresnetv2--pnasnet5large--13--23--32--40,0.64502,0.48777067820065,0.093255406765063,0.6518480528712053,1.639554190791013,0.8459885440417113,0.9080059737008505,0.0900434281034967,0.0003992984990621,,avg_probs,222813500,13--23--32--40,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--vgg13--37--65--66--69,0.237095,0.8894363683141427,0.0892070984738211,0.2563049399140039,3.957305799261873,0.7712928693029184,0.5556297484710679,0.0809583155862357,0.000198617226646,,no_avg,139036664,37--65--66--69,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--vgg13--37--65--66--69,0.29548,0.832824400661065,0.0184071934067484,0.3251899806012453,3.413342638167796,0.7876684309729104,0.6575001244706931,14614.366047156524,0.0001850069748847,,avg_logits,139036664,37--65--66--69,4,het,1,imagenet_c_fog_3,ood,,1
mobilenet_v2--squeezenet1_0--squeezenet1_1--vgg13--37--65--66--69,0.31308,0.8287176316244659,0.0458279508548062,0.3447087935479482,3.3798920942190454,0.7790044187741235,0.6474196494903192,0.0809583155862357,0.0001378984899563,,avg_probs,139036664,37--65--66--69,4,het,1,imagenet_c_fog_3,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.600745,0.5396811983656069,0.0922321491721199,0.6087487894324659,1.904600393798933,0.8342050067087263,0.8728339624931158,0.0864724610960585,0.0004528768154416,,no_avg,212706222,13--23--27--38,4,het,1,imagenet_c_fog_3,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.65644,0.4665435972300741,0.0446556722991081,0.6634424959220622,1.5456344874917565,0.8451818526301746,0.9111095727678864,694.8460379186928,0.0004827172627503,,avg_logits,212706222,13--23--27--38,4,het,1,imagenet_c_fog_3,ood,,1
dpn98--efficientnet-b4-autoaug--efficientnet-b6-autoaug--nasnetalarge--13--23--27--38,0.65974,0.474826852543563,0.1128272191830207,0.6656860501065942,1.5644521675595158,0.8462960943608073,0.9123016593670428,0.0864724610960585,0.0003880224735897,,avg_probs,212706222,13--23--27--38,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.611695,0.5241235287363658,0.0573206678272894,0.6182870220294703,1.8536517926776817,0.8302923931954508,0.8718118848047335,0.0734267283723401,0.0004430429995159,,no_avg,203262452,19--23--38--40,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.66328,0.463674696364881,0.0832280121669917,0.6690127960710868,1.592707464041994,0.8479511762590739,0.9131355474710284,287.84669792570145,0.0004238347058509,,avg_logits,203262452,19--23--38--40,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b4-autoaug--nasnetalarge--pnasnet5large--19--23--38--40,0.66376,0.4690534824571107,0.11062656899783,0.6680763897729414,1.577961605367216,0.8488433741347822,0.914187459859759,0.0734267283723401,0.0003879729564643,,avg_probs,203262452,19--23--38--40,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.6320749999999999,0.4973221142323601,0.0670217390870094,0.6379026501507845,1.718563777232171,0.8404762430498794,0.8875008273788647,0.0704361685709407,0.0004423276153381,,no_avg,207251832,19--27--29--38,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.68408,0.4403238457606356,0.1054638720229635,0.6886036608281194,1.4649793094109416,0.8543523012417801,0.9232842590779156,279.7105329616538,0.000423092382975,,avg_logits,207251832,19--27--29--38,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b2-autoaug--efficientnet-b6-autoaug--efficientnet-b7-randaug--nasnetalarge--19--27--29--38,0.689,0.4444949878041546,0.1355942910857431,0.6923237789473803,1.4397048662117566,0.852170750283509,0.9242742117532036,0.0704361685709407,0.0003895005050757,,avg_probs,207251832,19--27--29--38,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.403165,0.7404391993784785,0.0581374218486089,0.4207769024196253,2.900963109457233,0.8110094680422149,0.7588054291277563,0.0940236288955542,0.0003239484027329,,no_avg,179802822,14--39--73--90,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.47494,0.66101611878661,0.0254838493988305,0.4957283113715641,2.4117311624368747,0.8247315912333131,0.8258549341379094,1485.0182354352453,0.0003245732023803,,avg_logits,179802822,14--39--73--90,4,het,1,imagenet_c_fog_3,ood,,1
efficientnet-b0--nasnetamobile--vgg19--deepens_resnet50--14--39--73--90,0.47734,0.6699214777068129,0.0801498486020012,0.4971800444314698,2.4533624439451494,0.822339060970942,0.8201719603076185,0.0940236288955542,0.00025343067486,,avg_probs,179802822,14--39--73--90,4,het,1,imagenet_c_fog_3,ood,,1
resnet50-vtab-semi-rotation--squeezenet1_0--vgg11_bn--vgg13_bn--51--65--68--70,0.267155,0.868386971520156,0.0864359922685948,0.2861474430779607,3.775975748823716,0.779364654588802,0.6006407650395463,0.0884153148569214,0.0002244042723173,,no_avg,292774006,51--65--68--70,4,het,1,imagenet_c_fog_3,ood,,1
resnet50-vtab-semi-rotation--squeezenet1_0--vgg11_bn--vgg13_bn--51--65--68--70,0.32618,0.8044141316462526,0.016383193829708,0.353892288407334,3.209824966203665,0.7972830588427536,0.6962099432793566,11478.855270832992,0.0002089873277713,,avg_logits,292774006,51--65--68--70,4,het,1,imagenet_c_fog_3,ood,,1
resnet50-vtab-semi-rotation--squeezenet1_0--vgg11_bn--vgg13_bn--51--65--68--70,0.3376,0.8020754853774648,0.0474234056589063,0.3658820388502944,3.1913618982463747,0.7948245447403668,0.6953498109430012,0.0884153148569214,0.0001580927869089,,avg_probs,292774006,51--65--68--70,4,het,1,imagenet_c_fog_3,ood,,1
resnet50-vtab-exemplar--resnet50_aws_baseline--deepens_resnet50--deepens_resnet50--48--52--88--92,0.425205,0.716513175822019,0.0780922049410828,0.4424577004888932,2.733485106156792,0.8251404143977685,0.79831878647263,0.0831346380460567,0.0003772485255036,,no_avg,102265906,48--52--88--92,4,het,1,imagenet_c_fog_3,ood,,1
resnet50-vtab-exemplar--resnet50_aws_baseline--deepens_resnet50--deepens_resnet50--48--52--88--92,0.47988,0.6524887884674202,0.0278634568090558,0.4990695770988451,2.3511917469216885,0.8314893947217226,0.8360537828997666,1001.3473159928376,0.0003768320525364,,avg_logits,102265906,48--52--88--92,4,het,1,imagenet_c_fog_3,ood,,1
resnet50-vtab-exemplar--resnet50_aws_baseline--deepens_resnet50--deepens_resnet50--48--52--88--92,0.48024,0.6541621972874764,0.0338121276098682,0.4987288096557986,2.352891091287069,0.8286036928370251,0.8320804547309132,0.0831346380460567,0.0003148975302684,,avg_probs,102265906,48--52--88--92,4,het,1,imagenet_c_fog_3,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.48983,0.6571241216003354,0.0721124082272607,0.5051959793984114,2.44611664769236,0.8236355803533943,0.8260025101214026,0.0975832786058515,0.0004334580152476,,no_avg,141397784,2--43--59--61,4,het,1,imagenet_c_fog_3,ood,,1
FixResNet50_no_adaptation--resnet152--se_resnet50--se_resnext50_32x4d--2--43--59--61,0.5509,0.5790593262023386,0.0326473613728917,0.5667382073116521,2.011577304484443,0.8407427096786502,0.875194201767893,1321.693771750848,0.0004528917461721,,avg_logits,141397784,2--43--59--61,4,het,1,imagenet_c_fog_3,ood,,1
