,models,filepaths,labelpaths,acc,nll,brier,qunc,hyperparameters,seed,npz_flag,train_set,test_set,model_family
64,shufflenet_v2_x1_0,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_shufflenet_v2_x1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.69362,1.359829697344516,0.42438333003122,0.31426642205470434,,0,,imagenet,imagenet,Neural Network
65,squeezenet1_0,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_squeezenet1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.58092,1.8662964173693466,0.5476843829239854,0.5297813689182005,,0,,imagenet,imagenet,Neural Network
66,squeezenet1_1,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_squeezenet1_1.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.58178,1.8305930032785105,0.5423840756925298,0.5244374486019381,,0,,imagenet,imagenet,Neural Network
67,vgg11,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_vgg11.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.6902,1.2605392193597498,0.4163044875547543,0.39612153612263196,,0,,imagenet,imagenet,Neural Network
68,vgg11_bn,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_vgg11_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.7037,1.1966398594628558,0.4007670324862183,0.3667497693634132,,0,,imagenet,imagenet,Neural Network
69,vgg13,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_vgg13.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.69928,1.221359499382348,0.40638583357113756,0.38322395139632864,,0,,imagenet,imagenet,Neural Network
70,vgg13_bn,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_vgg13_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.71586,1.1443421399219555,0.3873000468070988,0.35023238071321366,,0,,imagenet,imagenet,Neural Network
71,vgg16,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_vgg16.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.71592,1.1454275080320089,0.3856462987182876,0.34574118717425195,,0,,imagenet,imagenet,Neural Network
72,vgg16_bn,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_vgg16_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.7336,1.066159739420817,0.3654532461921574,0.3134140291491184,,0,,imagenet,imagenet,Neural Network
73,vgg19,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_vgg19.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.72376,1.115526242418289,0.3776077328207794,0.33634662918427244,,0,,imagenet,imagenet,Neural Network
74,vgg19_bn,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_vgg19_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.74218,1.0425918994107595,0.3574818797225779,0.29817259687466435,,0,,imagenet,imagenet,Neural Network
75,wide_resnet101_2,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_wide_resnet101_2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.78846,0.8658626912289368,0.3032513651144822,0.21845277025124127,,0,,imagenet,imagenet,Neural Network
76,wide_resnet50_2,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_wide_resnet50_2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.78468,0.8826576638000216,0.30810385996526396,0.22413044123525364,,0,,imagenet,imagenet,Neural Network
77,xception,/datahd3a/imagenet_testbest_outputs/logits/val/val_|_xception.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.7882,0.9193670492089543,0.30874312637451273,0.37713653338157244,,0,,imagenet,imagenet,Neural Network
78,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/alexnet--imagenet--deepens1.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.49058,2.2875089473227166,0.635852458035416,0.6301762461662292,(seed=1),0,,imagenet,imagenet,Neural Network
79,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/alexnet--imagenet--deepens2.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.50154,2.2421186973377694,0.6276354306634705,0.6251469254493713,(seed=2),1,,imagenet,imagenet,Neural Network
80,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/alexnet--imagenet--deepens3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.4855,2.3236005350725275,0.6424247930526832,0.6375043988227844,(seed=3),2,,imagenet,imagenet,Neural Network
81,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/alexnet--imagenet--deepens4.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.49034,2.2995735190272435,0.6399750132044075,0.6411037445068359,(seed=4),3,,imagenet,imagenet,Neural Network
82,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/alexnet--imagenet--deepens5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.50054,2.2452557276956866,0.6276898914680159,0.6235837340354919,(seed=5),4,,imagenet,imagenet,Neural Network
83,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet101--imagenet--deepens1.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.71812,1.1168227648770832,0.3841517941778076,0.3590283691883087,(seed=1),0,,imagenet,imagenet,Neural Network
84,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet101--imagenet--deepens2.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.71984,1.1121397063268414,0.3821157013276752,0.35762515664100647,(seed=2),1,,imagenet,imagenet,Neural Network
85,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet101--imagenet--deepens3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.7163,1.1267108148181024,0.3874688961344747,0.35904210805892944,(seed=3),2,,imagenet,imagenet,Neural Network
86,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet101--imagenet--deepens4.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.714,1.1469510187996086,0.3912171791947434,0.35763800144195557,(seed=4),3,,imagenet,imagenet,Neural Network
87,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet101--imagenet--deepens5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.77208,0.9044673976922236,0.3207711455993137,0.25809797644615173,(seed=5),4,,imagenet,imagenet,Neural Network
88,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet50--imagenet--deepens1.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.76122,0.949178139503649,0.33352947410376466,0.2750193178653717,(seed=1),0,,imagenet,imagenet,Neural Network
89,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet50--imagenet--deepens2.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.76148,0.9428337807234403,0.33169795448229067,0.2762894332408905,(seed=2),1,,imagenet,imagenet,Neural Network
90,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet50--imagenet--deepens3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.7627,0.9434557977680229,0.3314244876116196,0.27661144733428955,(seed=3),2,,imagenet,imagenet,Neural Network
91,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet50--imagenet--deepens4.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.76122,0.9499540668428064,0.33366733274595417,0.27504950761795044,(seed=4),3,,imagenet,imagenet,Neural Network
92,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenet/logits/resnet50--imagenet--deepens5.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.76304,0.947394953951607,0.33289363970939545,0.2759433686733246,(seed=5),4,,imagenet,imagenet,Neural Network
