,models,filepaths,labelpaths,acc,nll,brier,qunc,hyperparameters,seed,npz_flag,train_set,test_set,model_family
10,densenet201,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_densenet201.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.09492,5.834376428897858,1.0321108611294485,0.8378487090662424,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
11,dpn131,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_dpn131.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.21156,4.84137271582772,0.9773925977974182,0.679751387961918,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
12,dpn68,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_dpn68.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.11952,5.501065877779044,1.035587429817576,0.797027824296552,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
13,dpn98,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_dpn98.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.20886,4.717331323496999,0.9512267492423392,0.7262411739770522,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
14,efficientnet-b0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.02942,6.745084118668996,1.0246861492091315,0.945806622505188,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
15,efficientnet-b0-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b0-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.05002,6.03360643728666,0.9889869441608494,0.9719914197921753,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
16,efficientnet-b1,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b1.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.05618,6.392081190507468,1.0581640605918101,0.8790334463119507,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
17,efficientnet-b1-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b1-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.11094,5.390801026670337,0.9583215706207975,0.9284589290618896,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
18,efficientnet-b2,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.11244,5.404166713341866,0.9749097647790685,0.8980653285980225,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
19,efficientnet-b2-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b2-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.11604,5.316606232847572,0.9589682300617912,0.9233677387237549,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
20,efficientnet-b3,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b3.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.1095,5.510899716111626,0.9903837355967253,0.8805459141731262,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
21,efficientnet-b3-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b3-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.09696,5.657038621507939,0.9744962999406226,0.9237253069877625,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
22,efficientnet-b4,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b4.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.15558,5.035010238903687,0.9579084266614597,0.8685808777809143,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
23,efficientnet-b4-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b4-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.13354,5.306806515242979,0.9483914352302601,0.909453809261322,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
24,efficientnet-b5,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b5.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.19024,4.63021722402785,0.9227243169921318,0.8519927263259888,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
25,efficientnet-b5-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b5-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.18184,4.749427918938659,0.9127475789296913,0.884635865688324,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
26,efficientnet-b5-randaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b5-randaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.22628,4.414465605982505,0.8873783470490646,0.8291349411010742,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
27,efficientnet-b6-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b6-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.1521,5.0406686378576975,0.9305218923939459,0.9207161664962769,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
28,efficientnet-b7-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b7-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.17822,4.769690628218874,0.9124402675293528,0.9085347056388855,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
29,efficientnet-b7-randaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_efficientnet-b7-randaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.38548,3.1820275735628045,0.7403044023132641,0.7409420609474182,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
30,fbresnet152,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_fbresnet152.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.15372,5.283639065452861,1.008164422116741,0.7589366296640216,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
31,googlenet_inceptionv1,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_googlenet_inceptionv1.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.04266,6.300658632672233,1.0154239732963626,0.9461469896695325,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
32,inceptionresnetv2,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_inceptionresnetv2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.23634,4.26804520454794,0.9059811561068258,0.7486312324607136,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
33,inceptionv3,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_inceptionv3.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.15988,5.0347328124698745,0.9599334921651487,0.8282097660750378,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
34,inceptionv4,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_inceptionv4.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.20146,4.625976343816881,0.9330265503030319,0.7823764347412351,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
35,mnasnet0_5,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_mnasnet0_5.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0041,9.938733083786547,1.1201062050225299,0.8733475757543712,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
36,mnasnet1_0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_mnasnet1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.01292,8.012033599570472,1.0794327459595114,0.9029010580599452,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
37,mobilenet_v2,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_mobilenet_v2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.01006,7.814739583214982,1.0434112168387177,0.9442399592981342,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
38,nasnetalarge,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_nasnetalarge.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.27648,4.179263799617876,0.8931200169616156,0.6813934730257827,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
39,nasnetamobile,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_nasnetamobile.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.09858,5.549127382438303,0.993477962630415,0.8961496466238436,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
40,pnasnet5large,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_pnasnet5large.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.24644,4.357096414988688,0.8908626890110859,0.7729193351665483,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
41,polynet,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_polynet.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.11902,6.079195790559179,1.0809463238281445,0.7254571532176153,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
42,resnet101,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet101.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.071,6.596989974130561,1.0754471321114984,0.8204641423606764,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
43,resnet152,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet152.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.09882,5.837769596517623,1.0217877145980372,0.842533714766714,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
44,resnet18,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet18.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.01604,7.425698358996755,1.0677588626188326,0.9122437344291415,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
45,resnet34,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet34.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.02778,8.05302372744591,1.1379561265908684,0.8216414852029492,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
46,resnet50,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet50.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.04466,6.567177024782714,1.038105836657117,0.907231463853739,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
47,resnet50-vtab,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet50-vtab.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.06662,6.333948873044713,1.0645767504295185,0.8382798433303833,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
48,resnet50-vtab-exemplar,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet50-vtab-exemplar.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.14776,4.8293939645222865,0.937861024019769,0.895770251750946,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
49,resnet50-vtab-rotation,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet50-vtab-rotation.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.05688,6.329955844336089,1.046019012515761,0.8783795833587646,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
50,resnet50-vtab-semi-exemplar,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet50-vtab-semi-exemplar.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.07898,5.961983262245676,1.0336975813738487,0.8663957715034485,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
51,resnet50-vtab-semi-rotation,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet50-vtab-semi-rotation.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0055,10.846440936095815,1.2680664305412492,0.7225674986839294,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
52,resnet50_aws_baseline,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnet50_aws_baseline.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.03484,7.5529496511884275,1.138695627756968,0.8079282969497178,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
53,resnext101_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnext101_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.16268,5.319616323430389,1.0207581200169067,0.720547715111429,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
54,resnext101_32x8d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnext101_32x8d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.09036,7.1199298816134,1.153517738049356,0.6948025134204374,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
55,resnext101_64x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnext101_64x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.18104,5.325899313516837,1.0240958605776334,0.6774951226323441,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
56,resnext50_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_resnext50_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.04608,7.640717459788717,1.1713433399089563,0.7558822955430066,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
57,se_resnet101,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_se_resnet101.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.1068,5.74141623207864,1.0184767836653532,0.8520512086591487,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
58,se_resnet152,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_se_resnet152.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.12244,5.453247752791964,0.9952670668253749,0.8493629066340728,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
59,se_resnet50,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_se_resnet50.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.09906,5.7081204752856785,1.017238949868376,0.8661261755313971,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
60,se_resnext101_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_se_resnext101_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.10086,6.108208939654051,1.0526110476755683,0.8133113606167094,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
61,se_resnext50_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_se_resnext50_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.09594,6.31935868560343,1.1136765570753984,0.7403490356129416,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
62,senet154,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_senet154.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.14866,5.356259330669551,0.9774059892062777,0.8284938046081597,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
63,shufflenet_v2_x0_5,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_shufflenet_v2_x0_5.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00316,10.582279480067845,1.2898392380356258,0.7042949478669863,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
64,shufflenet_v2_x1_0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_shufflenet_v2_x1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00746,9.03281229724444,1.1408511628871059,0.8477136268839419,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
65,squeezenet1_0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_squeezenet1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00394,8.999089715854554,1.0701168972215025,0.924564855474582,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
66,squeezenet1_1,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_squeezenet1_1.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00362,9.641558334587698,1.0801022351515663,0.9152277250532959,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
67,vgg11,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_vgg11.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00634,8.021536095657476,1.0449416769139261,0.9473237197222653,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
68,vgg11_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_vgg11_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0057,7.862246538962476,1.0433543550882312,0.9492848014836452,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
69,vgg13,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_vgg13.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0045,8.309997260667881,1.0435043501443921,0.9510794377619651,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
70,vgg13_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.5_on-disk/imagenet-c.gaussian_noise.5_on-disk_|_vgg13_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00654,7.535479277449416,1.0255597107634922,0.966413987536628,,0,,imagenet,imagenet_c_gaussian_noise_5,Neural Network
