,models,filepaths,labelpaths,acc,nll,brier,qunc,hyperparameters,seed,npz_flag,train_set,test_set,model_family
58,se_resnet152,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_se_resnet152.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.51082,2.3737794096631903,0.6313161926531362,0.6349792768417017,,0,,imagenet,imagenet_c_fog_3,Neural Network
59,se_resnet50,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_se_resnet50.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.46038,2.635628102398812,0.6868296628161094,0.682148365633981,,0,,imagenet,imagenet_c_fog_3,Neural Network
60,se_resnext101_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_se_resnext101_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.54096,2.2253435631271814,0.5995534543778165,0.583350825741921,,0,,imagenet,imagenet_c_fog_3,Neural Network
61,se_resnext50_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_se_resnext50_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.51648,2.380285672560308,0.6396157385335542,0.5041379562093303,,0,,imagenet,imagenet_c_fog_3,Neural Network
62,senet154,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_senet154.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.58084,2.007049515311762,0.5549271780718728,0.5557697904693246,,0,,imagenet,imagenet_c_fog_3,Neural Network
63,shufflenet_v2_x0_5,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_shufflenet_v2_x0_5.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.17004,4.824211880529644,0.9831676761212659,0.7851699742850533,,0,,imagenet,imagenet_c_fog_3,Neural Network
64,shufflenet_v2_x1_0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_shufflenet_v2_x1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.29738,3.8272760452032135,0.874038492110476,0.666375166289318,,0,,imagenet,imagenet_c_fog_3,Neural Network
65,squeezenet1_0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_squeezenet1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.1639,4.5283237755446315,0.9515416660574035,0.8660280955454601,,0,,imagenet,imagenet_c_fog_3,Neural Network
66,squeezenet1_1,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_squeezenet1_1.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.17044,4.523419577684383,0.9476892424713314,0.8529872591431932,,0,,imagenet,imagenet_c_fog_3,Neural Network
67,vgg11,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_vgg11.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.27036,3.5883879879728617,0.8577559746748556,0.7900869713215315,,0,,imagenet,imagenet_c_fog_3,Neural Network
68,vgg11_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_vgg11_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.34086,3.1112530781483905,0.7894992111474315,0.7594071846243498,,0,,imagenet,imagenet_c_fog_3,Neural Network
69,vgg13,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_vgg13.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.2952,3.4048744006442524,0.8339490875205028,0.7740100788281193,,0,,imagenet,imagenet_c_fog_3,Neural Network
70,vgg13_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_vgg13_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.33712,3.148654840592578,0.7927494948992976,0.746266555105132,,0,,imagenet,imagenet_c_fog_3,Neural Network
71,vgg16,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_vgg16.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.33848,3.146995770038827,0.7963405037537767,0.7368443936360577,,0,,imagenet,imagenet_c_fog_3,Neural Network
72,vgg16_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_vgg16_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.38758,2.8723632050131336,0.7471735958272463,0.6961729641063101,,0,,imagenet,imagenet_c_fog_3,Neural Network
73,vgg19,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.fog.3_on-disk/imagenet-c.fog.3_on-disk_|_vgg19.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.34726,3.0937028641409787,0.7880318114188261,0.721954705138343,,0,,imagenet,imagenet_c_fog_3,Neural Network
