,models,filepaths,labelpaths,acc,nll,brier,qunc,hyperparameters,seed,npz_flag,train_set,test_set,model_family
79,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens2--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00104,6.907808588132858,0.9990001065279316,0.9989997744560242,(seed=2),1,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
80,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens3--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00122,6.907802475509643,0.9990000945843249,0.9989997744560242,(seed=3),2,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
81,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens4--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.00094,6.9078115029335025,0.9990001126386618,0.9989997744560242,(seed=4),3,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
82,deepens_alexnet,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/alexnet--imagenetc--deepens5--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.0011,6.907837920866013,0.9990001653010022,0.9989997744560242,(seed=5),4,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
83,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens1--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.30968,3.4275777727016807,0.8247523009127227,0.7501663565635681,(seed=1),0,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
84,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens2--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.2932,3.577726997787027,0.8388515382032617,0.7526115775108337,(seed=2),1,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
85,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens3--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.33204,3.2906175957263364,0.8016272811915467,0.7268059253692627,(seed=3),2,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
86,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens4--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.3168,3.3881004409785724,0.8097223755308641,0.7523646950721741,(seed=4),3,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
87,deepens_resnet101,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet101--imagenetc--deepens5--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.40528,2.977858011265354,0.7542120716216976,0.5774039030075073,(seed=5),4,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
88,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens1--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.32756,3.558905989267939,0.8302121718705734,0.6499970555305481,(seed=1),0,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
89,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens2--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.3002,3.7782959927226876,0.8608973665086304,0.6628746390342712,(seed=2),1,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
90,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens3--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.3127,3.6327577127356547,0.845229863474983,0.6636368036270142,(seed=3),2,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
91,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens4--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.30248,3.7880076574289014,0.8564924411234189,0.6674536466598511,(seed=4),3,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
92,deepens_resnet50,/data/Projects/linear_ensembles/interp_ensembles/results/imagenetc/logits/resnet50--imagenetc--deepens5--gaussian_noise--3.hdf5,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.30784,3.7252423381997866,0.8520996557736348,0.6619979739189148,(seed=5),4,,imagenet,imagenet_c_gaussian_noise_3,Neural Network
