,models,filepaths,labelpaths,acc,nll,brier,qunc,hyperparameters,seed,npz_flag,train_set,test_set,model_family
10,densenet201,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_densenet201.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.64016,1.5620316648570234,0.48209403709865517,0.4077576672706912,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
11,dpn131,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_dpn131.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.70092,1.31233305427076,0.41537852892075877,0.28915706596573687,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
12,dpn68,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_dpn68.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.64388,1.5299953748275226,0.47539058256098615,0.41013093480492796,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
13,dpn98,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_dpn98.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.69394,1.33971255483702,0.4241966155584142,0.30341097038528225,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
14,efficientnet-b0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.62004,1.7229683318774238,0.5082381936974152,0.5803288221359253,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
15,efficientnet-b0-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b0-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.62092,1.7296848055211373,0.5130318375455934,0.6196538805961609,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
16,efficientnet-b1,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b1.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.64104,1.6276089355385583,0.48223032702800944,0.5474492311477661,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
17,efficientnet-b1-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b1-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.6696,1.4765693365102006,0.4486316619260463,0.5405805110931396,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
18,efficientnet-b2,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.66036,1.551839710850577,0.46563552383548595,0.5700876712799072,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
19,efficientnet-b2-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b2-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.68776,1.3939222022232414,0.4290140792222621,0.5280645489692688,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
20,efficientnet-b3,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b3.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.68016,1.434653117798143,0.4358993724644556,0.5012744665145874,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
21,efficientnet-b3-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b3-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.70608,1.3485790283943666,0.41234112135634243,0.5384302139282227,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
22,efficientnet-b4,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b4.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.70818,1.4259505340731808,0.4325180214083314,0.6172425150871277,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
23,efficientnet-b4-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b4-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.72728,1.2925456423729471,0.3981998125478506,0.5715527534484863,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
24,efficientnet-b5,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b5.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.7319,1.2220603672164492,0.3812125718939124,0.5192922353744507,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
25,efficientnet-b5-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b5-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.74958,1.1242787099065445,0.355829308906689,0.4952559471130371,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
26,efficientnet-b5-randaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b5-randaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.75794,1.0886043426435255,0.3459540353358421,0.4742937982082367,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
27,efficientnet-b6-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b6-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.75564,1.1421688604209013,0.3593833909428016,0.5462040901184082,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
28,efficientnet-b7-autoaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b7-autoaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.74844,1.1822124893241375,0.3682950952037121,0.5510198473930359,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
29,efficientnet-b7-randaug,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_efficientnet-b7-randaug.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.7876,0.9503233173680724,0.31037087193262874,0.4558517038822174,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
30,fbresnet152,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_fbresnet152.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.65536,1.4808584769872843,0.46366365863254533,0.3740041983053646,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
31,googlenet_inceptionv1,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_googlenet_inceptionv1.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.55916,1.9971110335342237,0.577695976473709,0.637015027437776,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
32,inceptionresnetv2,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_inceptionresnetv2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.69678,1.3483096983727265,0.4159775796397007,0.39912511429564174,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
33,inceptionv3,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_inceptionv3.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.65952,1.5490588657271218,0.4621369752422468,0.457042438127039,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
34,inceptionv4,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_inceptionv4.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.68288,1.4158077655879597,0.4316287025005996,0.40854787730797115,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
35,mnasnet0_5,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_mnasnet0_5.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.4196,2.753803012211333,0.7150289245426911,0.6513104639015262,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
36,mnasnet1_0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_mnasnet1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.53984,2.0451066061767573,0.5908267459147287,0.5175121919949333,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
37,mobilenet_v2,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_mobilenet_v2.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.51418,2.1552123037018807,0.6157499931733236,0.5730057207130468,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
38,nasnetalarge,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_nasnetalarge.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.7382,1.185959417923618,0.36932697060969544,0.3809420496670629,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
39,nasnetamobile,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_nasnetamobile.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.61878,1.709138360727282,0.5009591255946063,0.5108621598850057,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
40,pnasnet5large,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_pnasnet5large.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.73388,1.2582199911012057,0.3743324985688879,0.4536589164705309,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
41,polynet,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_polynet.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.67946,1.4686667060647873,0.44836531054989237,0.2913866605941773,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
42,resnet101,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet101.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.6414,1.5476677559467962,0.4815015813971277,0.3795096550935586,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
43,resnet152,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet152.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.65596,1.4798681065303012,0.46460727387093115,0.36337217655063747,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
44,resnet18,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet18.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.49496,2.2822277703889333,0.6356096632589114,0.599511158393787,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
45,resnet34,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet34.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.58566,1.8076089114401583,0.5408895659284176,0.48123604324892055,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
46,resnet50,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet50.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.59428,1.7880169238619756,0.533644823477313,0.44599177112436134,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
47,resnet50-vtab,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet50-vtab.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.6031,1.7747317487344658,0.5278570442797836,0.4186690151691437,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
48,resnet50-vtab-exemplar,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet50-vtab-exemplar.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.62052,1.6349141669215579,0.4985962830787066,0.5038184523582458,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
49,resnet50-vtab-rotation,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet50-vtab-rotation.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.61616,1.6773989197099524,0.5084838032111081,0.4143674671649933,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
50,resnet50-vtab-semi-exemplar,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet50-vtab-semi-exemplar.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.47836,2.4449149168256703,0.6595317095330862,0.586563229560852,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
51,resnet50-vtab-semi-rotation,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet50-vtab-semi-rotation.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.3872,3.010876729645193,0.7635804594319253,0.6336700916290283,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
52,resnet50_aws_baseline,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnet50_aws_baseline.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.5951,1.8173460673439845,0.5378731833446431,0.4169621781973576,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
53,resnext101_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnext101_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.67066,1.4680371414401527,0.4541310092345056,0.3174672504737475,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
54,resnext101_32x8d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnext101_32x8d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.6769,1.5263363181798675,0.45762193050232547,0.2748011217883671,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
55,resnext101_64x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnext101_64x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.6809,1.4370396738153945,0.44284204658638343,0.30694689032361505,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
56,resnext50_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_resnext50_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.63562,1.6368564770758243,0.4933710074652044,0.3588614988315142,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
57,se_resnet101,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_se_resnet101.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.68304,1.402544944257829,0.43353210956624993,0.49897905316714575,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
58,se_resnet152,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_se_resnet152.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.68916,1.3897151720424599,0.42562675164609187,0.48962132956196175,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
59,se_resnet50,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_se_resnet50.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.6718,1.466290062994874,0.45026731048520086,0.5243601228210222,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
60,se_resnext101_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_se_resnext101_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.69946,1.3445083489044178,0.41289868990600676,0.4689384324464143,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
61,se_resnext50_32x4d,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_se_resnext50_32x4d.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.68508,1.419782021168072,0.4341804508877104,0.3612118227434247,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
62,senet154,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_senet154.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.70786,1.3284409561496673,0.40516126564286453,0.4661751453601003,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
63,shufflenet_v2_x0_5,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_shufflenet_v2_x0_5.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.27592,3.9543808631913318,0.8623732653234416,0.7545310611462144,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
64,shufflenet_v2_x1_0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_shufflenet_v2_x1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.44272,2.7809477911770126,0.7075464743320581,0.5684440830760236,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
65,squeezenet1_0,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_squeezenet1_0.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.24372,3.9806295467290616,0.8780277989171902,0.82140149146445,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
66,squeezenet1_1,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_squeezenet1_1.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.24688,3.9040452951140376,0.8715133070659005,0.8288870139035196,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
67,vgg11,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_vgg11.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.42994,2.603509260895623,0.7003123443010787,0.6942546199389152,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
68,vgg11_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_vgg11_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.46454,2.406994590780459,0.6674217209730168,0.6716686632411492,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
69,vgg13,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_vgg13.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.44024,2.557346678183256,0.690250740715672,0.6982569277527987,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
70,vgg13_bn,/datahd3a/imagenet_testbest_outputs/logits/imagenet-c.gaussian_noise.1_on-disk/imagenet-c.gaussian_noise.1_on-disk_|_vgg13_bn.pickle,/data/Projects/linear_ensembles/interp_ensembles/data/imagenet_targets/val.npy,0.4831,2.311717542601601,0.646505530976592,0.6620123178118661,,0,,imagenet,imagenet_c_gaussian_noise_1,Neural Network
